,Postal Code,PostCode Latitude,PostCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
51,50667,50.940088623517646,6.957684918323491,Filmpalette,50.949868450170904,6.955229621803648,Movie Theater
52,50667,50.940088623517646,6.957684918323491,Mayersche Buchhandlung,50.93643917237191,6.948642419346103,Bookstore
53,50667,50.940088623517646,6.957684918323491,Max Stark,50.94927542380399,6.961846794538412,Gastropub
54,50667,50.940088623517646,6.957684918323491,Wolkenburg,50.932871713618354,6.944973209392857,Event Space
55,50667,50.940088623517646,6.957684918323491,Schildergasse,50.93645828129057,6.952049732208252,Pedestrian Plaza
56,50667,50.940088623517646,6.957684918323491,PANORAMA KölnTriangle,50.940346205498585,6.971759139983927,Scenic Lookout
57,50667,50.940088623517646,6.957684918323491,Chum Chay,50.938611372123106,6.9404785299987495,Vietnamese Restaurant
58,50667,50.940088623517646,6.957684918323491,Le Moissonnier,50.95079626746853,6.9524663016207775,French Restaurant
59,50667,50.940088623517646,6.957684918323491,The QVEST,50.94338109311803,6.944882436622541,Hotel
60,50667,50.940088623517646,6.957684918323491,NeoBiota,50.937909,6.942613,Restaurant
61,50667,50.940088623517646,6.957684918323491,Café Hibiskus,50.94826385353891,6.951248363865291,Café
62,50667,50.940088623517646,6.957684918323491,Oscar im APROPOS,50.93735355940092,6.943685993278644,Restaurant
63,50667,50.940088623517646,6.957684918323491,Toddy Tapper,50.95203312779499,6.958030748870102,Bar
64,50667,50.940088623517646,6.957684918323491,Residenz,50.94410471018768,6.941983512081294,Indie Movie Theater
65,50667,50.940088623517646,6.957684918323491,Käsehaus Wingenfeld,50.938357662183755,6.940700038458427,Cheese Shop
66,50667,50.940088623517646,6.957684918323491,Puszta-Hütte,50.935056,6.948781,Hungarian Restaurant
67,50667,50.940088623517646,6.957684918323491,Mangal Restaurant,50.948549820561794,6.954173915494709,Turkish Restaurant
68,50667,50.940088623517646,6.957684918323491,Trattoria Pizzeria La Piazzetta,50.93515514400388,6.942978960563795,Trattoria/Osteria
69,50667,50.940088623517646,6.957684918323491,Villa Mathilde,50.9357145001145,6.97447081072782,Café
70,50667,50.940088623517646,6.957684918323491,Bai Lu Noodles,50.938998,6.940285,Noodle House
71,50667,50.940088623517646,6.957684918323491,dm-drogerie markt,50.94842,6.956603,Drugstore
72,50667,50.940088623517646,6.957684918323491,Espressino,50.95123152157289,6.957080574010495,Café
73,50667,50.940088623517646,6.957684918323491,Weinhaus Vogel,50.948021,6.956823,German Restaurant
74,50667,50.940088623517646,6.957684918323491,Mercato Deluxe,50.948143425851484,6.9474958908722115,Italian Restaurant
75,50667,50.940088623517646,6.957684918323491,Ma‘Loa,50.937537,6.940618,Poke Place
76,50667,50.940088623517646,6.957684918323491,NENI,50.94202501986278,6.9436203497889135,Middle Eastern Restaurant
77,50667,50.940088623517646,6.957684918323491,La Difference,50.950005,6.954532,French Restaurant
